longitude,latitude,stratum,bathrooms,constructed_area,house_age,bedrooms,parking,administration,floor,rent_price
-74.1401447,4.6395037,3.0,2.0,70.0,12.0,3.0,0.0,0.0,6.0,1600000.0
-74.0273364,4.7492785,3.0,1.0,35.0,4.0,1.0,0.0,162000.0,0.0,1338000.0
,,,,,,,,,,
-74.1080837,4.6499344,4.0,2.0,94.0,23.0,3.0,2.0,600000.0,0.0,5600000.0
-74.1397777,4.6522786,3.0,2.0,60.0,4.0,3.0,1.0,207000.0,0.0,1293000.0
-74.0514243,4.7342919,4.0,3.0,75.0,4.0,3.0,2.0,354900.0,0.0,1845100.0
-74.156057,4.6445841,2.0,2.0,43.0,31.0,3.0,0.0,0.0,5.0,1150000.0
-74.0614012,4.6916556,5.0,2.0,70.0,4.0,1.0,1.0,500000.0,5.0,2500000.0
-74.081799,4.662499,4.0,2.0,52.0,0.0,3.0,0.0,0.0,0.0,1700000.0
-74.026,4.696,6.0,3.0,326.0,4.0,3.0,4.0,2000000.0,0.0,20000000.0
-74.0517157,4.6691551,6.0,5.0,300.0,23.0,3.0,3.0,0.0,3.0,18000000.0
-74.1508759,4.6486949,3.0,1.0,31.0,0.0,2.0,0.0,95000.0,0.0,850000.0
-74.0422823,4.6779042,6.0,3.0,130.0,12.0,3.0,2.0,1081000.0,3.0,7000000.0
-74.106623,4.6292817,3.0,1.0,40.0,4.0,2.0,0.0,165000.0,0.0,1635000.0
-74.049,4.678,6.0,3.0,110.0,23.0,2.0,2.0,893000.0,2.0,4100000.0
-74.049085378647,4.6668315932595,6.0,4.0,164.0,31.0,3.0,2.0,1200000.0,6.0,6000000.0
-74.1485262,4.6709212,3.0,1.0,42.0,4.0,2.0,0.0,0.0,1.0,1200000.0
,,,,,,,,,,
-74.042952599635,4.6777012271667,6.0,2.0,89.0,4.0,1.0,2.0,0.0,2.0,5700000.0
-74.046824394747,4.68719638171,5.0,2.0,75.0,4.0,2.0,1.0,467200.0,4.0,3530000.0
-74.036839312445,4.6934255850847,6.0,3.0,75.0,31.0,2.0,1.0,700000.0,0.0,2600000.0
-74.1151322,4.7576919,3.0,1.0,45.0,4.0,3.0,0.0,0.0,5.0,1100000.0
-74.0551015,4.6854864,6.0,0.0,57.0,0.0,1.0,0.0,0.0,4.0,3500000.0
-74.0567038,4.6732598907129,5.0,2.0,91.0,0.0,2.0,2.0,0.0,3.0,5000000.0
-74.046389206334,4.739956355067,4.0,2.0,70.0,23.0,3.0,1.0,346000.0,4.0,1500000.0
-74.0630208,4.6436046,4.0,1.0,25.0,4.0,1.0,0.0,239000.0,4.0,2000000.0
-74.0830001831055,4.70900011062622,6.0,4.0,208.0,23.0,3.0,2.0,1000000.0,3.0,7000000.0
-74.0508955,4.6801623,6.0,2.0,112.0,31.0,2.0,2.0,1000000.0,3.0,4500000.0
-74.0335179,4.69131,6.0,3.0,83.0,31.0,2.0,1.0,784000.0,3.0,2500000.0
-74.083509,4.6641039,4.0,3.0,120.0,23.0,2.0,1.0,300000.0,0.0,3100000.0
-74.026927013894,4.705556018607,5.0,1.0,45.0,4.0,1.0,1.0,0.0,4.0,2500000.0
-74.1563379,4.5879506,3.0,2.0,49.0,31.0,3.0,0.0,0.0,0.0,1000000.0
-74.0349237,4.7025993,6.0,5.0,268.0,12.0,3.0,3.0,2112000.0,5.0,14000000.0
-74.062617652701,4.6316101335098,5.0,1.0,63.0,0.0,1.0,0.0,453000.0,2.0,1747000.0
-74.0981766,4.5911666,3.0,2.0,60.0,23.0,3.0,0.0,0.0,2.0,1250000.0
-74.1096292,4.6642872,4.0,2.0,91.0,4.0,3.0,1.0,650000.0,10.0,3950000.0
-74.0461119,4.6944357,6.0,3.0,91.0,23.0,2.0,2.0,0.0,3.0,4770000.0
-74.0568205,4.7170006,4.0,2.0,65.0,4.0,2.0,0.0,0.0,3.0,1400000.0
-74.066,4.683,3.0,1.0,40.0,31.0,2.0,0.0,0.0,1.0,1250000.0
-74.05289249142,4.6494414952551,5.0,2.0,133.0,31.0,2.0,1.0,1226000.0,0.0,3474000.0
-74.1895227,4.6377681,2.0,1.0,41.0,12.0,3.0,0.0,69000.0,0.0,731000.0
-74.052048402161,4.7008732007905,5.0,1.0,40.0,12.0,1.0,1.0,500000.0,2.0,3000000.0
-74.0416214,4.692451,6.0,2.0,77.0,12.0,2.0,1.0,0.0,0.0,4100000.0
-74.1217384,4.5568334,3.0,1.0,50.0,31.0,2.0,0.0,0.0,0.0,780000.0
-74.1703642,4.6153133,3.0,1.0,45.0,23.0,2.0,0.0,35000.0,0.0,1015000.0
-74.0764134,4.7194064,6.0,3.0,89.0,23.0,2.0,2.0,0.0,4.0,3000000.0
-74.0344990139771,4.70859824479466,6.0,4.0,147.0,23.0,3.0,2.0,1000000.0,2.0,1100000000.0
-74.1339859,4.7066344,2.0,1.0,50.0,4.0,2.0,0.0,137000.0,0.0,1183000.0
-74.04921600318,4.678462983425,6.0,3.0,155.0,31.0,3.0,2.0,991900.0,2.0,5008100.0
-74.0297267,4.7030439,5.0,2.0,35.0,12.0,1.0,1.0,500000.0,0.0,1500000.0
-74.0426578,4.7164119,5.0,3.0,104.0,12.0,3.0,2.0,0.0,4.0,4000000.0
-74.0536103,4.7199808,5.0,2.0,60.0,23.0,2.0,1.0,0.0,0.0,1700000.0
-74.0536103,4.7199808,5.0,2.0,60.0,23.0,2.0,1.0,0.0,0.0,1700000.0
-74.0655608,4.7499627,4.0,1.0,36.0,0.0,2.0,0.0,0.0,0.0,1700000.0
-74.0424198,4.7166189,5.0,3.0,104.0,12.0,2.0,2.0,0.0,3.0,4200000.0
-74.06316,4.70023,5.0,3.0,95.0,31.0,2.0,1.0,653000.0,1.0,3600000.0
-74.0511016845703,4.69960165023804,6.0,1.0,45.0,12.0,1.0,1.0,0.0,3.0,2500000.0
-74.046490962639,4.670401981413,6.0,1.0,51.0,12.0,1.0,2.0,794000.0,2.0,3800000.0
-74.0487393,4.6614037,6.0,3.0,465.0,12.0,3.0,4.0,0.0,0.0,28000000.0
-74.0557881,4.6709281,5.0,2.0,60.0,23.0,2.0,0.0,862000.0,0.0,2638000.0
-74.1281615,4.7144389,3.0,2.0,59.0,23.0,3.0,1.0,0.0,0.0,1400000.0
-74.049,4.664,6.0,3.0,120.0,12.0,2.0,5.0,1250000.0,0.0,5000000.0
-74.0579558,4.6388559,5.0,2.0,58.0,4.0,2.0,2.0,572400.0,0.0,3127600.0
-74.045282,4.6766724,6.0,4.0,365.0,0.0,3.0,4.0,3800000.0,9.0,15000000.0
-74.047496958658,4.65809399479,6.0,5.0,217.0,23.0,3.0,4.0,1781000.0,0.0,14000000.0
-74.0363137,4.6926641,5.0,1.0,59.0,23.0,1.0,1.0,0.0,0.0,2200000.0
-74.038745,4.7480123,4.0,2.0,87.0,23.0,3.0,1.0,250000.0,2.0,2000000.0
-74.0563168,4.6512201,4.0,3.0,100.0,23.0,3.0,1.0,0.0,6.0,4500000.0
-74.1427777,4.6552786,3.0,1.0,46.0,4.0,2.0,0.0,0.0,0.0,1455000.0
-74.041670027208,4.7083899819797,6.0,2.0,70.0,4.0,2.0,2.0,670000.0,0.0,3600000.0
-74.1213235,4.6609461,4.0,2.0,56.0,4.0,2.0,0.0,0.0,12.0,2800000.0
-74.069089,4.602705,3.0,1.0,27.0,4.0,1.0,0.0,155500.0,12.0,1200000.0
-74.04345,4.67171,6.0,2.0,150.0,31.0,2.0,2.0,950000.0,3.0,4850000.0
-74.0446081,4.6692329,6.0,2.0,64.0,12.0,1.0,2.0,726600.0,5.0,4300000.0
-74.051056739656,4.6817639059092,6.0,2.0,67.0,12.0,2.0,1.0,0.0,7.0,5867000.0
-74.2040889,4.6272036,2.0,1.0,40.0,4.0,2.0,0.0,0.0,1.0,700000.0
-74.0781921,4.6999211,5.0,2.0,72.0,23.0,2.0,1.0,0.0,0.0,2400000.0
-74.0527782,4.663056,6.0,4.0,250.0,23.0,4.0,2.0,0.0,8.0,10500000.0
-74.0894834,4.6947382,3.0,2.0,130.0,31.0,3.0,1.0,0.0,0.0,3000000.0
-74.0871837,4.5912111,2.0,1.0,54.0,4.0,3.0,0.0,0.0,0.0,100000.0
-74.1341279,4.6565696,3.0,1.0,32.0,4.0,2.0,0.0,132500.0,0.0,1067500.0
-74.1427777,4.6552786,3.0,1.0,46.0,4.0,2.0,0.0,0.0,0.0,1350000.0
-74.081989,4.6078495,3.0,2.0,80.0,4.0,3.0,1.0,375000.0,0.0,3025000.0
-74.0420152,4.7050075,6.0,3.0,110.0,4.0,2.0,2.0,0.0,6.0,4310000.0
-74.055509,4.6470459,4.0,3.0,83.0,12.0,2.0,2.0,0.0,2.0,3600000.0
-74.0246716,4.7047584,4.0,2.0,60.0,23.0,3.0,1.0,315000.0,2.0,1500000.0
-74.0690002441406,4.61299991607666,3.0,4.0,167.0,31.0,2.0,0.0,0.0,16.0,4500000.0
-74.0485787,4.6885099,6.0,2.0,55.0,12.0,1.0,1.0,500000.0,10.0,3400000.0
-74.161850400871,4.5927177488553,3.0,1.0,42.0,0.0,2.0,0.0,0.0,18.0,1100000.0
-74.137,4.596,3.0,2.0,58.0,4.0,3.0,0.0,0.0,3.0,1370000.0
-74.093,4.647,4.0,1.0,80.0,23.0,2.0,0.0,0.0,3.0,2000000.0
-74.039,4.694,5.0,2.0,68.0,12.0,2.0,1.0,600000.0,0.0,3500000.0
-74.1223276,4.6733917,4.0,2.0,67.0,31.0,3.0,1.0,238000.0,1.0,1800000.0
-74.0457679,4.671101,6.0,6.0,400.0,4.0,5.0,5.0,4284600.0,0.0,20000000.0
-74.0460845,4.7295531,4.0,1.0,71.6,31.0,2.0,1.0,356000.0,3.0,1444000.0
-74.0468095,4.6726278,6.0,3.0,156.0,4.0,2.0,2.0,1250000.0,7.0,15800000.0
-74.1045122,4.6090448,3.0,1.0,38.0,0.0,2.0,0.0,0.0,15.0,1200000.0
-74.046192,4.7395542,3.0,2.0,65.0,4.0,2.0,1.0,0.0,0.0,1900000.0
-74.0476091,4.6726824,6.0,2.0,104.0,23.0,1.0,2.0,1400000.0,3.0,5900000.0
-74.034178875641,4.7434751712113,4.0,2.0,75.0,12.0,3.0,1.0,0.0,12.0,2000000.0
-74.1087095,4.7525952,3.0,2.0,56.0,4.0,2.0,0.0,129000.0,0.0,971000.0
-74.047232684079,4.6645373099168,6.0,2.0,147.0,4.0,2.0,2.0,1851000.0,2.0,9604444.0
-74.1601696,4.5978795,3.0,1.0,45.0,4.0,2.0,0.0,0.0,0.0,1000000.0
-74.114123,4.4885642,1.0,1.0,43.0,4.0,3.0,0.0,0.0,0.0,600000.0
-74.160905,4.586315,3.0,1.0,44.0,4.0,1.0,0.0,176500.0,18.0,823500.0
-74.0443045,4.6782522,5.0,3.0,138.0,12.0,2.0,2.0,1700000.0,0.0,7300000.0
-74.069123250844,4.6125054529714,4.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,1700000.0
-74.0894196,4.7468646,3.0,2.0,55.0,23.0,3.0,0.0,0.0,0.0,1350000.0
-74.0384649,4.6872119,5.0,3.0,157.0,12.0,3.0,2.0,650000.0,13.0,6400000.0
-74.0410837,4.7380447,4.0,3.0,100.0,23.0,3.0,1.0,401000.0,0.0,1800000.0
-74.0487393,4.6614037,5.0,4.0,304.0,12.0,3.0,3.0,0.0,3.0,13000000.0
-74.10577775636,4.632670886178,3.0,1.0,60.0,23.0,3.0,0.0,0.0,4.0,1500000.0
-74.0709404,4.7119913,5.0,3.0,112.0,23.0,3.0,1.0,400000.0,0.0,2950000.0
-74.0505305,4.6793933,6.0,4.0,241.0,4.0,3.0,3.0,2000000.0,7.0,20000000.0
-74.0317142,4.7039328,6.0,2.0,60.0,23.0,2.0,1.0,0.0,0.0,1800000.0
-74.1675044,4.6517864,2.0,1.0,48.0,12.0,2.0,0.0,99000.0,0.0,750000.0
-74.1140039,4.508056,2.0,1.0,45.0,0.0,2.0,0.0,0.0,0.0,850000.0
-74.0705648,4.602264,3.0,1.0,25.0,0.0,1.0,0.0,158000.0,14.0,1300000.0
-74.0411653308,4.69621777511,6.0,3.0,114.0,4.0,3.0,2.0,678000.0,0.0,4022000.0
-74.0285055,4.7165309,6.0,6.0,150.0,23.0,4.0,1.0,2500000.0,0.0,13500000.0
-74.0625586,4.6460953,3.0,1.0,15.0,4.0,1.0,1.0,80000.0,0.0,2420000.0
-74.070942,4.7176739,3.0,2.0,76.0,12.0,3.0,1.0,0.0,0.0,2300000.0
-74.1060533,4.6976421,3.0,2.0,56.0,12.0,2.0,1.0,0.0,0.0,1520000.0
-74.046345368981,4.671173367962,6.0,4.0,208.0,0.0,3.0,3.0,1400000.0,5.0,23500000.0
-74.0287224,4.7209802,4.0,2.0,80.0,12.0,2.0,1.0,584000.0,4.0,1916000.0
-74.0510447,4.6503227,6.0,4.0,246.0,31.0,4.0,2.0,1500000.0,0.0,6500000.0
-74.0813497,4.5400401,3.0,1.0,47.0,4.0,3.0,0.0,0.0,13.0,900000.0
-74.0806812,4.7136149,5.0,3.0,101.0,31.0,3.0,1.0,550000.0,0.0,3600000.0
-74.0529665,4.6975727,6.0,3.0,82.0,23.0,2.0,2.0,0.0,5.0,4500000.0
-74.0553081,4.6919175,6.0,3.0,75.0,23.0,2.0,2.0,922500.0,5.0,4200000.0
-74.1137188,4.5367567,2.0,2.0,50.0,4.0,2.0,0.0,0.0,0.0,850000.0
-74.0677972,4.6979945,5.0,2.0,120.0,23.0,3.0,2.0,0.0,7.0,3200000.0
-74.050051,4.6575527,6.0,4.0,244.0,23.0,3.0,3.0,0.0,6.0,11500000.0
-74.04618396399,4.6631843072411,6.0,5.0,524.0,31.0,4.0,5.0,4525000.0,0.0,21000000.0
-74.0757021,4.6442776,4.0,1.0,45.0,4.0,1.0,0.0,0.0,2.0,1050000.0
-74.1675412,4.6958572,3.0,2.0,43.0,4.0,3.0,0.0,130100.0,0.0,819900.0
-74.050581361377,4.6830484441553,6.0,2.0,70.0,4.0,2.0,1.0,0.0,5.0,4400000.0
-74.0299893,4.7234876,4.0,1.0,60.0,23.0,3.0,1.0,0.0,1.0,1800000.0
-74.115444,4.5653177,2.0,2.0,42.0,4.0,3.0,0.0,165000.0,0.0,835000.0
-74.1045122,4.6090448,3.0,1.0,39.0,4.0,1.0,0.0,0.0,0.0,1300000.0
-74.0485692,4.7680366,3.0,2.0,56.0,23.0,3.0,1.0,0.0,4.0,1600000.0
-74.0482545,4.6603785,6.0,3.0,210.0,23.0,3.0,2.0,1540000.0,3.0,8000000.0
-74.0269165039062,4.70964622497559,6.0,5.0,350.0,4.0,3.0,4.0,1260000.0,6.0,11000000.0
-74.0850677490234,4.60201978683472,5.0,2.0,166.0,23.0,3.0,1.0,827800.0,6.0,3263300.0
-74.0730863,4.640789,4.0,2.0,73.48,23.0,2.0,1.0,0.0,1.0,2590000.0
-74.0569318,4.6941244,5.0,2.0,80.0,12.0,2.0,1.0,640000.0,0.0,3300000.0
-74.0434343,4.7275365,4.0,2.0,62.0,12.0,2.0,1.0,420200.0,9.0,2179800.0
-74.031665048653,4.6876827780328,6.0,3.0,185.0,12.0,3.0,3.0,800000.0,6.0,7500000.0
-74.134221,4.6566579,3.0,1.0,45.0,0.0,2.0,0.0,200000.0,0.0,1100000.0
-74.051,4.665,6.0,1.0,36.0,23.0,1.0,1.0,540000.0,0.0,1960000.0
-74.0512914,4.7042985,5.0,5.0,175.0,31.0,4.0,2.0,0.0,2.0,6500000.0
-74.0530843,4.6803142,6.0,2.0,43.0,31.0,1.0,1.0,0.0,3.0,4700000.0
-74.142381,4.7114599,2.0,1.0,60.0,23.0,2.0,0.0,0.0,0.0,750000.0
-74.1485262,4.6709212,3.0,1.0,45.0,0.0,2.0,0.0,0.0,0.0,1150000.0
-74.0540008544922,4.68400001525879,6.0,2.0,76.0,12.0,2.0,2.0,0.0,4.0,5500000.0
-74.0666815,4.6559142,3.0,1.0,85.0,23.0,3.0,0.0,0.0,0.0,1800000.0
-74.0459687,4.7034123,6.0,2.0,59.0,4.0,1.0,1.0,446000.0,0.0,4254000.0
-74.0446352,4.7081894,6.0,2.0,164.0,23.0,3.0,2.0,650000.0,0.0,4550000.0
-74.1241803,4.7408705,2.0,1.0,20.0,4.0,1.0,0.0,0.0,0.0,500000.0
-74.0839639,4.6962656,4.0,2.0,59.0,4.0,2.0,2.0,268300.0,0.0,2200000.0
-74.0356585,4.7209611,4.0,1.0,80.0,23.0,2.0,1.0,330000.0,0.0,2000000.0
-74.0518188,4.6799616,6.0,1.0,75.0,23.0,1.0,1.0,0.0,1.0,3800000.0
-74.043911756077,4.6861286822722,6.0,5.0,315.0,23.0,4.0,4.0,0.0,7.0,13000000.0
-74.0858666,4.6286366,4.0,1.0,30.0,0.0,1.0,1.0,0.0,0.0,1800000.0
-74.053,4.653,6.0,3.0,118.0,12.0,2.0,2.0,1248000.0,0.0,5500000.0
-74.0448137,4.676089,6.0,3.0,135.0,12.0,2.0,2.0,1117000.0,0.0,5900000.0
-74.1258908,4.5690877,3.0,1.0,50.0,4.0,3.0,0.0,150400.0,0.0,849600.0
-74.0286122,4.7241575,4.0,2.0,84.0,12.0,3.0,2.0,0.0,0.0,3200000.0
-74.0799694,4.6656172,4.0,2.0,58.0,4.0,3.0,1.0,0.0,0.0,1600000.0
-74.1498684,4.6383873,3.0,2.0,58.0,23.0,3.0,0.0,0.0,0.0,1350000.0
-74.072092,4.7109886,4.0,4.0,134.0,23.0,3.0,1.0,0.0,4.0,4000000.0
-74.0686742,4.7483192,5.0,3.0,98.0,4.0,3.0,2.0,523600.0,0.0,2576400.0
-74.1069811,4.6821711,3.0,2.0,70.0,23.0,3.0,0.0,0.0,1.0,1250000.0
-74.049720761389,4.686302200279,6.0,3.0,94.0,4.0,3.0,2.0,1140000.0,6.0,4000000.0
-74.051,4.672,6.0,3.0,155.0,23.0,2.0,2.0,1741900.0,4.0,9000000.0
-74.04701366139,4.663471988084,6.0,5.0,220.0,31.0,3.0,2.0,1500000.0,8.0,12000000.0
-74.0490036010742,4.65999984741211,6.0,5.0,532.0,31.0,4.0,3.0,3000000.0,0.0,18000000.0
-74.0456703,4.6691419,6.0,5.0,228.0,23.0,3.0,3.0,1700000.0,8.0,5900000.0
-74.0547579,4.644903,5.0,2.0,74.0,12.0,2.0,2.0,350000.0,0.0,4600000.0
-74.0780743,4.59176,6.0,2.0,69.0,23.0,2.0,1.0,720000.0,0.0,2380000.0
-74.044406908459,4.6978857919895,6.0,5.0,260.0,23.0,4.0,3.0,1900000.0,5.0,6400000.0
-74.1324055,4.7218127,4.0,2.0,76.0,4.0,3.0,1.0,377000.0,0.0,1423000.0
-74.049,4.693,6.0,2.0,66.0,4.0,2.0,2.0,600000.0,3.0,4500000.0
-74.100524733821,4.656733276628,3.0,2.0,66.0,23.0,3.0,0.0,0.0,2.0,1600000.0
-74.0807024,4.6512484,4.0,2.0,42.0,0.0,1.0,1.0,0.0,3.0,2200000.0
-74.052,4.683,6.0,6.0,402.0,23.0,4.0,3.0,3800000.0,4.0,25000000.0
-74.0641937,4.6152883,4.0,2.0,74.0,23.0,3.0,1.0,0.0,0.0,3350000.0
-74.133112,4.6617473,3.0,1.0,45.0,0.0,2.0,0.0,169900.0,0.0,1384000.0
-74.05710920268,4.6724937125334,6.0,2.0,72.0,0.0,2.0,1.0,0.0,2.0,4400000.0
-74.0491065,4.6673359,6.0,4.0,300.0,23.0,3.0,2.0,0.0,0.0,15000000.0
-74.1005033,4.6052747,3.0,1.0,160.0,23.0,4.0,1.0,0.0,3.0,1800000.0
-74.0582054,4.6739488,5.0,4.0,118.0,0.0,3.0,2.0,900000.0,6.0,8800000.0
-74.1109499,4.6895284,3.0,1.0,46.0,31.0,3.0,0.0,0.0,0.0,1130000.0
-74.046911452942,4.6629000426778,6.0,4.0,411.0,23.0,4.0,5.0,2500000.0,10.0,18500000.0
-74.0555129,4.7154025,3.0,2.0,69.0,0.0,2.0,0.0,0.0,0.0,1500000.0
-74.0451478,4.6758285,6.0,3.0,90.0,23.0,2.0,2.0,0.0,2.0,7500000.0
-74.057,4.703,6.0,0.0,77.0,4.0,2.0,0.0,545000.0,6.0,4405000.0
-74.032,4.674,6.0,5.0,280.0,4.0,3.0,4.0,2000000.0,0.0,20000000.0
-74.110048289204,4.5013243958906,6.0,4.0,268.0,12.0,4.0,3.0,0.0,4.0,16000000.0
,,,,,,,,,,
-74.1137188,4.6538621,4.0,2.0,62.0,12.0,2.0,1.0,0.0,1.0,2590000.0
-74.0569005,4.6624202,5.0,2.0,28.0,0.0,2.0,0.0,0.0,4.0,3900000.0
-74.0547288,4.682532,6.0,2.0,80.0,31.0,2.0,2.0,869000.0,4.0,2531000.0
-74.0644522,4.6355454,4.0,1.0,38.0,12.0,1.0,1.0,0.0,5.0,1850000.0
-74.051172674657,4.732848123989,4.0,2.0,60.0,23.0,2.0,1.0,294000.0,6.0,1656000.0
-74.068889196911,4.618136770091,4.0,1.0,43.0,0.0,1.0,1.0,0.0,0.0,2300000.0
-74.04554,4.69808,6.0,1.0,80.0,23.0,1.0,0.0,0.0,1.0,3000000.0
-74.1570823,4.6823096,3.0,1.0,46.21,4.0,2.0,0.0,0.0,14.0,850000.0
-74.043828248978,4.720883964732,4.0,3.0,121.0,23.0,3.0,2.0,843000.0,0.0,3600000.0
-74.1083563,4.7105288,2.0,2.0,93.0,31.0,4.0,0.0,0.0,0.0,1500000.0
-74.0700957,4.6354396,4.0,2.0,91.0,31.0,2.0,1.0,0.0,2.0,4000000.0
-74.1253103,4.7303882,3.0,1.0,60.0,23.0,4.0,1.0,0.0,0.0,1600000.0
-74.1007068,4.7485648,3.0,1.0,48.0,4.0,2.0,1.0,0.0,0.0,1100000.0
-74.0664457,4.6014855,4.0,2.0,113.0,23.0,3.0,2.0,0.0,0.0,3700000.0
-74.043,4.723,5.0,1.0,40.0,23.0,1.0,1.0,330000.0,0.0,1670000.0
-74.0426692,4.6738487,6.0,6.0,701.0,23.0,3.0,4.0,0.0,0.0,29000000.0
-74.0621784,4.6509314,4.0,1.0,50.0,31.0,2.0,0.0,380000.0,0.0,1120000.0
-74.056,4.7,5.0,2.0,78.0,31.0,3.0,1.0,487500.0,0.0,2062500.0
-74.0476129,4.7265518,4.0,3.0,76.0,4.0,2.0,2.0,0.0,2.0,3000000.0
-74.0370351,4.7237896,4.0,1.0,36.0,23.0,1.0,1.0,0.0,5.0,1600000.0
-74.0576556,4.6955285,5.0,2.0,80.0,23.0,2.0,1.0,0.0,0.0,2930000.0
-74.1674301,4.6957755,3.0,2.0,48.0,4.0,3.0,0.0,0.0,16.0,1300000.0
-74.055541156331,4.676785398077,6.0,3.0,164.0,12.0,3.0,2.0,1554000.0,2.0,8246000.0
-74.0501594,4.7014407,5.0,3.0,142.0,23.0,3.0,2.0,0.0,3.0,4995000.0
-74.055756988961,4.672267290145,5.0,2.0,75.0,31.0,2.0,0.0,880000.0,1.0,4420000.0
-74.1423582,4.6778068,3.0,1.0,45.0,12.0,2.0,0.0,170000.0,0.0,900000.0
-74.0236862,4.7050436,4.0,2.0,56.0,23.0,3.0,1.0,349000.0,3.0,1400000.0
-74.0547874,4.6805849,6.0,3.0,102.0,0.0,2.0,2.0,0.0,4.0,4500000.0
-74.0415482,4.7177209,5.0,2.0,116.0,23.0,3.0,1.0,480000.0,0.0,4520000.0
-74.1441027,4.6668498,3.0,1.0,43.0,0.0,2.0,0.0,0.0,12.0,1350000.0
,,,,,,,,,,
-74.0463366,4.6681086,6.0,3.0,221.0,31.0,3.0,2.0,1217000.0,1.0,15000000.0
-74.0616849,4.7116884,4.0,2.0,72.0,0.0,3.0,0.0,0.0,3.0,2100000.0
-74.1684935,4.6947877,3.0,2.0,65.0,4.0,3.0,0.0,174000.0,0.0,1076000.0
-74.081516589076,4.715577002948,6.0,3.0,167.0,23.0,3.0,2.0,1500000.0,0.0,5500000.0
-74.1359586,4.7248267,3.0,2.0,54.0,4.0,3.0,1.0,239000.0,0.0,1461000.0
-74.129036,4.6623278,4.0,2.0,49.0,0.0,3.0,0.0,0.0,0.0,1750000.0
-74.037,4.724,4.0,1.0,45.0,31.0,1.0,1.0,350000.0,3.0,1350000.0
-74.027664,4.7302631,3.0,2.0,48.0,12.0,2.0,1.0,0.0,0.0,1350000.0
-74.0926983,4.6115634,3.0,1.0,36.0,4.0,1.0,0.0,131800.0,0.0,1368200.0
-74.0556640625,4.68385791778564,6.0,3.0,167.0,12.0,2.0,3.0,0.0,6.0,7500000.0
-74.1684383,4.6951334,3.0,2.0,55.0,4.0,3.0,0.0,0.0,0.0,1050000.0
-74.1274553,4.7060085,2.0,1.0,50.0,23.0,3.0,0.0,0.0,0.0,1150000.0
-74.0671956,4.7376124,4.0,2.0,102.0,4.0,3.0,3.0,471000.0,0.0,4000000.0
-74.0685859,4.7224123,5.0,3.0,83.0,0.0,4.0,0.0,400000.0,5.0,2450000.0
-74.041221141815,4.6906613166867,6.0,3.0,130.0,4.0,2.0,2.0,1059000.0,4.0,9200000.0
-74.0588707,4.6679292,4.0,0.0,737.0,23.0,0.0,0.0,0.0,0.0,17000000.0
-74.0651851,4.7417427,4.0,2.0,90.0,4.0,3.0,1.0,400000.0,0.0,2400000.0
-74.0434152,4.7554388,3.0,1.0,45.0,31.0,2.0,1.0,0.0,3.0,1400000.0
-74.0500030517578,4.69299983978271,6.0,3.0,89.0,23.0,2.0,1.0,791000.0,0.0,3900000.0
-74.092,4.6,3.0,1.0,28.0,0.0,1.0,0.0,230000.0,1.0,1570000.0
-74.0565808,4.6742706,6.0,3.0,87.0,12.0,2.0,2.0,0.0,4.0,4900000.0
-74.0421003,4.6943693,6.0,4.0,274.0,23.0,4.0,2.0,2214000.0,5.0,8268000.0
-74.1504021,4.6506686,3.0,2.0,68.0,12.0,3.0,1.0,0.0,0.0,1740000.0
-74.1297313,4.7018826,2.0,1.0,45.0,23.0,2.0,1.0,0.0,0.0,800000.0
-74.0532418,4.7228465,4.0,2.0,76.0,23.0,3.0,0.0,0.0,0.0,1950000.0
-74.0466703,4.6927999,6.0,5.0,220.0,4.0,3.0,2.0,0.0,6.0,7000000.0
-74.0321633,4.7077662,6.0,3.0,127.0,4.0,3.0,2.0,0.0,7.0,6200000.0
-74.053,4.681,6.0,5.0,224.0,31.0,3.0,2.0,1648250.0,0.0,6951750.0
-74.092254304911,4.756619682428,3.0,1.0,37.0,0.0,2.0,0.0,0.0,0.0,1300000.0
-74.0470191,4.7145512,5.0,3.0,200.0,23.0,3.0,2.0,0.0,8.0,5100000.0
-74.0547699,4.6797161,6.0,3.0,130.0,31.0,3.0,2.0,0.0,3.0,12000000.0
-74.0730537,4.6216479,4.0,2.0,57.0,0.0,1.0,1.0,0.0,2.0,3024000.0
-74.1151244,4.5944017,6.0,1.0,50.0,23.0,2.0,0.0,0.0,0.0,1350000.0
-74.053770843541,4.663067130384,6.0,2.0,160.0,31.0,2.0,1.0,1500000.0,3.0,4500000.0
-74.114,4.664,4.0,2.0,60.0,4.0,3.0,1.0,450000.0,1.0,2150000.0
-74.0527782,4.663056,6.0,6.0,410.0,31.0,3.0,2.0,0.0,12.0,16900000.0
-74.0915403,4.559968,2.0,1.0,70.0,31.0,3.0,1.0,0.0,0.0,1000000.0
-74.064695701965,4.693992889809,5.0,4.0,140.0,23.0,3.0,2.0,863000.0,4.0,3637000.0
-74.080953,4.5803163,2.0,2.0,45.0,12.0,2.0,0.0,130800.0,0.0,719200.0
-74.0520793152638,4.6721326,6.0,5.0,225.0,12.0,3.0,4.0,2000000.0,7.0,13000000.0
-74.1143704,4.5342395,2.0,1.0,46.0,12.0,2.0,0.0,0.0,4.0,650000.0
-74.046187705382,4.698622173024,6.0,2.0,60.0,23.0,1.0,1.0,555000.0,4.0,3000000.0
